[2025-09-25 22:14:39] [INFO    ] discord.client: logging in using static token
[2025-09-25 22:15:32] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 30, 'op': 0, 'd': {'type': 19, 'tts': False, 'timestamp': '2025-09-25T14:15:31.619000+00:00', 'referenced_message': {'type': 0, 'tts': False, 'timestamp': '2025-09-25T14:15:18.950000+00:00', 'pinned': False, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'id': '1420775680429391913', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'may dimples ang golf ball?', 'components': [], 'channel_id': '1415355677093920825', 'author': {'username': 'leyyfromstyora', 'public_flags': 64, 'primary_guild': {'tag': 'ATL', 'identity_guild_id': '1172245377395728464', 'identity_enabled': True, 'badge': '73d86ffb81cdcdc4f275eaf3b82fca31'}, 'id': '1226367576100048917', 'global_name': 'ley.deb', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': {'tag': 'ATL', 'identity_guild_id': '1172245377395728464', 'identity_enabled': True, 'badge': '73d86ffb81cdcdc4f275eaf3b82fca31'}, 'avatar_decoration_data': {'sku_id': '1349486948942745695', 'expires_at': None, 'asset': 'a_44d96dca4f514777925f23d841f36fac'}, 'avatar': '8878cb5dcc72cb3020747fce03fcb410'}, 'attachments': []}, 'pinned': False, 'nonce': '1420775726629519360', 'message_reference': {'type': 0, 'message_id': '1420775680429391913', 'guild_id': '1415355675596558349', 'channel_id': '1415355677093920825'}, 'mentions': [{'username': 'leyyfromstyora', 'public_flags': 64, 'primary_guild': {'tag': 'ATL', 'identity_guild_id': '1172245377395728464', 'identity_enabled': True, 'badge': '73d86ffb81cdcdc4f275eaf3b82fca31'}, 'member': {'roles': ['1416039574517321831', '1419923129290981417', '1416363803494318092', '1419843744026595378', '1416033418164310037', '1416033500401893558', '1416027920874471515', '1416027607631134813'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-09-10T15:18:09.258000+00:00', 'flags': 2, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1226367576100048917', 'global_name': 'ley.deb', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': {'tag': 'ATL', 'identity_guild_id': '1172245377395728464', 'identity_enabled': True, 'badge': '73d86ffb81cdcdc4f275eaf3b82fca31'}, 'avatar_decoration_data': {'sku_id': '1349486948942745695', 'expires_at': None, 'asset': 'a_44d96dca4f514777925f23d841f36fac'}, 'avatar': '8878cb5dcc72cb3020747fce03fcb410'}], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1420564091864481793', '1416033418164310037', '1416360618985914438', '1416039574517321831', '1416039648244924538', '1416027607631134813', '1417501424455254078'], 'premium_since': '2025-09-22T07:28:11.171000+00:00', 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-09-12T14:37:37.658000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1420775733566902402', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': "'yung lubog na part", 'components': [], 'channel_type': 0, 'channel_id': '1415355677093920825', 'author': {'username': 'eu.vrae', 'public_flags': 128, 'primary_guild': {'tag': 'RIZZ', 'identity_guild_id': '1369283879273365535', 'identity_enabled': True, 'badge': '1c5794cfce517f7d2b13e64cee5289ad'}, 'id': '1089898959402704976', 'global_name': 'ris', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': {'tag': 'RIZZ', 'identity_guild_id': '1369283879273365535', 'identity_enabled': True, 'badge': '1c5794cfce517f7d2b13e64cee5289ad'}, 'avatar_decoration_data': None, 'avatar': '9d87de5c5124ae2fec98e2125eb4e56f'}, 'attachments': [], 'guild_id': '1415355675596558349'}}
[2025-09-25 22:15:32] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-09-25 22:15:32] [DEBUG   ] discord.client: Dispatching event message
[2025-09-25 22:15:36] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 31, 'op': 0, 'd': {'type': 19, 'tts': False, 'timestamp': '2025-09-25T14:15:35.483000+00:00', 'referenced_message': {'type': 0, 'tts': False, 'timestamp': '2025-09-25T14:15:30.377000+00:00', 'pinned': False, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'id': '1420775728357838888', 'flags': 0, 'embeds': [{'type': 'rich', 'title': '💡 Did you know?', 'id': '1420775728357838889', 'footer': {'text': 'Powered by Useless Facts API'}, 'description': 'Shakespeare invented the word "assassination" and "bump."', 'content_scan_version': 0, 'color': 3447003}], 'edited_timestamp': None, 'content': '', 'components': [], 'channel_id': '1415355677093920825', 'author': {'username': 'Rem-lapse', 'public_flags': 0, 'primary_guild': None, 'id': '1380535770489688114', 'global_name': None, 'display_name_styles': None, 'discriminator': '6084', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'a_62173dce422ea2227ec7071e4bef0f75'}, 'attachments': []}, 'pinned': False, 'nonce': '1420775749102600192', 'message_reference': {'type': 0, 'message_id': '1420775728357838888', 'guild_id': '1415355675596558349', 'channel_id': '1415355677093920825'}, 'mentions': [{'username': 'Rem-lapse', 'public_flags': 0, 'primary_guild': None, 'member': {'roles': ['1416027920874471515', '1420743611519205532'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-09-25T12:07:53.216000+00:00', 'flags': 1, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1380535770489688114', 'global_name': None, 'display_name_styles': None, 'discriminator': '6084', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'a_62173dce422ea2227ec7071e4bef0f75'}], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1416039574517321831', '1419923129290981417', '1416363803494318092', '1419843744026595378', '1416033418164310037', '1416033500401893558', '1416027920874471515', '1416027607631134813'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-09-10T15:18:09.258000+00:00', 'flags': 2, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1420775749773692938', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '; - ;', 'components': [], 'channel_type': 0, 'channel_id': '1415355677093920825', 'author': {'username': 'leyyfromstyora', 'public_flags': 64, 'primary_guild': {'tag': 'ATL', 'identity_guild_id': '1172245377395728464', 'identity_enabled': True, 'badge': '73d86ffb81cdcdc4f275eaf3b82fca31'}, 'id': '1226367576100048917', 'global_name': 'ley.deb', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': {'tag': 'ATL', 'identity_guild_id': '1172245377395728464', 'identity_enabled': True, 'badge': '73d86ffb81cdcdc4f275eaf3b82fca31'}, 'avatar_decoration_data': {'sku_id': '1349486948942745695', 'expires_at': None, 'asset': 'a_44d96dca4f514777925f23d841f36fac'}, 'avatar': '8878cb5dcc72cb3020747fce03fcb410'}, 'attachments': [], 'guild_id': '1415355675596558349'}}
[2025-09-25 22:15:36] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-09-25 22:15:36] [DEBUG   ] discord.client: Dispatching event message
[2025-09-25 22:15:37] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 32, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-09-25T14:15:37.147000+00:00', 'pinned': False, 'nonce': '1420775756971114496', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1416039574517321831', '1419923129290981417', '1416363803494318092', '1419843744026595378', '1416033418164310037', '1416033500401893558', '1416027920874471515', '1416027607631134813'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-09-10T15:18:09.258000+00:00', 'flags': 2, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1420775756753014805', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'holy fuck', 'components': [], 'channel_type': 0, 'channel_id': '1415355677093920825', 'author': {'username': 'leyyfromstyora', 'public_flags': 64, 'primary_guild': {'tag': 'ATL', 'identity_guild_id': '1172245377395728464', 'identity_enabled': True, 'badge': '73d86ffb81cdcdc4f275eaf3b82fca31'}, 'id': '1226367576100048917', 'global_name': 'ley.deb', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': {'tag': 'ATL', 'identity_guild_id': '1172245377395728464', 'identity_enabled': True, 'badge': '73d86ffb81cdcdc4f275eaf3b82fca31'}, 'avatar_decoration_data': {'sku_id': '1349486948942745695', 'expires_at': None, 'asset': 'a_44d96dca4f514777925f23d841f36fac'}, 'avatar': '8878cb5dcc72cb3020747fce03fcb410'}, 'attachments': [], 'guild_id': '1415355675596558349'}}
[2025-09-25 22:15:37] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-09-25 22:15:37] [DEBUG   ] discord.client: Dispatching event message
[2025-09-25 22:15:39] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 33, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-09-25T14:15:38.620000+00:00', 'pinned': False, 'nonce': '1420775762813779968', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1416039574517321831', '1419923129290981417', '1416363803494318092', '1419843744026595378', '1416033418164310037', '1416033500401893558', '1416027920874471515', '1416027607631134813'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-09-10T15:18:09.258000+00:00', 'flags': 2, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1420775762931482675', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'hol up', 'components': [], 'channel_type': 0, 'channel_id': '1415355677093920825', 'author': {'username': 'leyyfromstyora', 'public_flags': 64, 'primary_guild': {'tag': 'ATL', 'identity_guild_id': '1172245377395728464', 'identity_enabled': True, 'badge': '73d86ffb81cdcdc4f275eaf3b82fca31'}, 'id': '1226367576100048917', 'global_name': 'ley.deb', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': {'tag': 'ATL', 'identity_guild_id': '1172245377395728464', 'identity_enabled': True, 'badge': '73d86ffb81cdcdc4f275eaf3b82fca31'}, 'avatar_decoration_data': {'sku_id': '1349486948942745695', 'expires_at': None, 'asset': 'a_44d96dca4f514777925f23d841f36fac'}, 'avatar': '8878cb5dcc72cb3020747fce03fcb410'}, 'attachments': [], 'guild_id': '1415355675596558349'}}
[2025-09-25 22:15:39] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-09-25 22:15:39] [DEBUG   ] discord.client: Dispatching event message
[2025-09-25 22:15:47] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'GUILD_MEMBER_ADD', 's': 34, 'op': 0, 'd': {'user': {'username': 'k.zumiee', 'public_flags': 0, 'primary_guild': None, 'id': '1292764509802598482', 'global_name': 'Thickdickdaddy27', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': '29caffc89608e4bd9fcb81d1c5326312'}, 'unusual_dm_activity_until': None, 'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-09-25T14:15:46.488742+00:00', 'guild_id': '1415355675596558349', 'flags': 8, 'display_name_styles': None, 'deaf': False, 'communication_disabled_until': None, 'collectibles': None, 'banner': None, 'avatar': None}}
[2025-09-25 22:15:47] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-09-25 22:15:47] [DEBUG   ] discord.client: Dispatching event member_join
[2025-09-25 22:15:47] [DEBUG   ] discord.http: POST https://discord.com/api/v10/users/@me/channels with {"recipient_id":1292764509802598482} has returned 200
[2025-09-25 22:15:47] [DEBUG   ] discord.http: POST /users/@me/channels has found its initial rate limit bucket hash (3f1ecb90c49938368145d0f8794b2707).
[2025-09-25 22:15:47] [DEBUG   ] discord.http: POST https://discord.com/api/v10/users/@me/channels has received {'id': '1420775798868279346', 'type': 1, 'last_message_id': None, 'flags': 0, 'recipients': [{'id': '1292764509802598482', 'username': 'k.zumiee', 'avatar': '29caffc89608e4bd9fcb81d1c5326312', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': 0, 'global_name': 'Thickdickdaddy27', 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': '#000000', 'clan': None, 'primary_guild': None}]}
[2025-09-25 22:15:48] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'GUILD_MEMBER_UPDATE', 's': 35, 'op': 0, 'd': {'user': {'username': 'k.zumiee', 'public_flags': 0, 'primary_guild': None, 'id': '1292764509802598482', 'global_name': 'Thickdickdaddy27', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': '29caffc89608e4bd9fcb81d1c5326312'}, 'unusual_dm_activity_until': None, 'roles': ['1416039574517321831'], 'premium_since': None, 'pending': False, 'nick': None, 'joined_at': '2025-09-25T14:15:46.488000+00:00', 'guild_id': '1415355675596558349', 'flags': 8, 'display_name_styles': None, 'communication_disabled_until': None, 'collectibles': None, 'banner': None, 'avatar': None}}
[2025-09-25 22:15:48] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-09-25 22:15:48] [DEBUG   ] discord.client: Dispatching event member_update
[2025-09-25 22:15:48] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'GUILD_AUDIT_LOG_ENTRY_CREATE', 's': 36, 'op': 0, 'd': {'user_id': '235148962103951360', 'target_id': '1292764509802598482', 'reason': 'Autorole assigned on joining', 'id': '1420775801409896569', 'changes': [{'new_value': [{'name': 'kokak', 'id': '1416039574517321831'}], 'key': '$add'}], 'action_type': 25, 'guild_id': '1415355675596558349'}}
[2025-09-25 22:15:48] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-09-25 22:15:48] [DEBUG   ] discord.client: Dispatching event audit_log_entry_create
[2025-09-25 22:15:49] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 37, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-09-25T14:15:49.310000+00:00', 'pinned': False, 'nonce': '16992660427818854156', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'id': '1420775807768596593', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'Welcome to the server k.zumiee', 'components': [], 'channel_type': 1, 'channel_id': '1420775798868279346', 'author': {'username': 'Rem-lapse', 'public_flags': 0, 'primary_guild': None, 'id': '1380535770489688114', 'global_name': None, 'display_name_styles': None, 'discriminator': '6084', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'a_62173dce422ea2227ec7071e4bef0f75'}, 'attachments': []}}
[2025-09-25 22:15:49] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-09-25 22:15:49] [DEBUG   ] discord.client: Dispatching event message
[2025-09-25 22:15:50] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1420775798868279346/messages with {"content":"Welcome to the server k.zumiee","components":[],"nonce":"16992660427818854156","enforce_nonce":true,"tts":false} has returned 200
[2025-09-25 22:15:50] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1420775798868279346/messages has received {'type': 0, 'content': 'Welcome to the server k.zumiee', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-09-25T14:15:49.310000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1420775807768596593', 'channel_id': '1420775798868279346', 'author': {'id': '1380535770489688114', 'username': 'Rem-lapse', 'avatar': 'a_62173dce422ea2227ec7071e4bef0f75', 'discriminator': '6084', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '16992660427818854156'}
[2025-09-25 22:15:57] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 38, 'op': 0, 'd': {'user_id': '1411981175802560623', 'timestamp': 1758809756, 'member': {'user': {'username': 'whosarc19.', 'public_flags': 0, 'primary_guild': None, 'id': '1411981175802560623', 'global_name': 'Arc', 'display_name_styles': None, 'display_name': 'Arc', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': 'e7ff923c74d84fb53941c8a5505ac9f1'}, 'roles': ['1416039574517321831'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-09-14T11:26:23.075000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1415355677093920825', 'guild_id': '1415355675596558349'}}
[2025-09-25 22:15:57] [DEBUG   ] discord.client: Dispatching event socket_event_type
